time;Ansaugtemperatur;Auslasstemperatur;Differenz;Raumtemperatur;Ruecklauf;Vorlauf
2020-12-12T09:58:50Z;22,19;27,19;1,88;21,19;37,62;39,50
2020-12-12T09:58:55Z;22,19;27,19;1,88;21,19;37,62;39,50
2020-12-12T09:59:00Z;22,19;27,19;1,63;21,19;37,62;39,25
2020-12-12T09:59:05Z;22,19;27,19;1,63;21,19;37,62;39,25
2020-12-12T09:59:10Z;22,31;27,19;1,50;21,19;37,56;39,06
2020-12-12T09:59:15Z;22,31;27,19;1,50;21,19;37,56;39,06
2020-12-12T09:59:20Z;22,31;27,19;1,18;21,19;37,44;38,62
2020-12-12T09:59:25Z;22,31;27,19;1,18;21,19;37,44;38,62
2020-12-12T09:59:30Z;22,31;27,19;1,00;21,19;37,31;38,31
2020-12-12T09:59:35Z;22,31;27,19;1,00;21,31;37,31;38,31
2020-12-12T09:59:40Z;22,31;27,19;0,56;21,31;37,06;37,62
2020-12-12T09:59:45Z;22,31;27,19;0,56;21,31;37,06;37,62
2020-12-12T09:59:50Z;22,31;27,19;0,37;21,31;36,88;37,25
2020-12-12T09:59:55Z;22,31;27,19;0,37;21,31;36,88;37,25
2020-12-12T10:00:00Z;22,31;27,19;0,25;21,31;36,50;36,75
2020-12-12T10:00:05Z;22,31;27,19;0,25;21,31;36,50;36,75
2020-12-12T10:00:10Z;22,31;27,19;0,19;21,31;36,31;36,50
2020-12-12T10:00:15Z;22,31;27,19;0,19;21,31;36,31;36,50
2020-12-12T10:00:20Z;22,31;27,19;0,19;21,31;36,00;36,19
2020-12-12T10:00:25Z;22,31;27,31;0,19;21,31;36,00;36,19
2020-12-12T10:00:30Z;22,31;27,31;0,25;21,31;35,75;36,00
2020-12-12T10:00:35Z;22,31;27,31;0,25;21,31;35,75;36,00
2020-12-12T10:00:40Z;22,31;27,31;0,31;21,31;35,69;36,00
2020-12-12T10:00:45Z;22,31;27,31;0,31;21,31;35,69;36,00
2020-12-12T10:00:50Z;22,44;27,31;0,56;21,19;35,44;36,00
2020-12-12T10:00:55Z;22,44;27,31;0,56;21,19;35,44;36,00
2020-12-12T10:01:00Z;22,44;27,31;0,68;21,19;35,38;36,06
2020-12-12T10:01:05Z;22,44;27,31;0,68;21,19;35,38;36,06
2020-12-12T10:01:10Z;22,44;27,31;0,75;21,19;35,31;36,06
2020-12-12T10:01:15Z;22,44;27,31;0,75;21,19;35,31;36,06
2020-12-12T10:01:20Z;22,44;27,31;0,94;21,19;35,25;36,19
2020-12-12T10:01:25Z;22,44;27,31;0,94;21,19;35,25;36,19
2020-12-12T10:01:30Z;22,44;27,31;1,25;21,19;35,25;36,50
2020-12-12T10:01:35Z;22,44;27,31;1,25;21,19;35,25;36,50
2020-12-12T10:01:40Z;22,44;27,31;1,63;21,19;35,25;36,88
2020-12-12T10:01:45Z;22,44;27,31;1,63;21,19;35,25;36,88
2020-12-12T10:01:50Z;22,44;27,31;2,25;21,19;35,44;37,69
2020-12-12T10:01:55Z;22,44;27,31;2,25;21,19;35,44;37,69
2020-12-12T10:02:00Z;22,44;27,31;2,94;21,19;35,62;38,56
2020-12-12T10:02:05Z;22,44;27,31;2,94;21,19;35,62;38,56
2020-12-12T10:02:10Z;22,44;27,31;3,07;21,19;35,81;38,88
2020-12-12T10:02:15Z;22,44;27,31;3,07;21,19;35,81;38,88
2020-12-12T10:02:20Z;22,44;27,31;3,50;21,19;36,06;39,56
2020-12-12T10:02:25Z;22,44;27,31;3,50;21,19;36,06;39,56
2020-12-12T10:02:30Z;22,44;27,31;3,56;21,19;36,25;39,81
2020-12-12T10:02:35Z;22,44;27,31;3,56;21,19;36,25;39,81
2020-12-12T10:02:40Z;22,44;27,31;3,75;21,19;36,50;40,25
2020-12-12T10:02:45Z;22,44;27,31;3,75;21,19;36,50;40,25
2020-12-12T10:02:50Z;22,44;27,31;3,82;21,19;36,62;40,44
2020-12-12T10:02:55Z;22,44;27,19;3,82;21,19;36,62;40,44
2020-12-12T10:03:00Z;22,44;27,19;3,81;21,19;36,94;40,75
2020-12-12T10:03:05Z;22,44;27,19;3,81;21,19;36,94;40,75
2020-12-12T10:03:10Z;22,44;27,19;3,75;21,19;37,19;40,94
2020-12-12T10:03:15Z;22,44;27,19;3,75;21,19;37,19;40,94
2020-12-12T10:03:20Z;22,31;27,19;3,81;21,19;37,25;41,06
2020-12-12T10:03:25Z;22,31;27,19;3,81;21,19;37,25;41,06
2020-12-12T10:03:30Z;22,31;27,19;3,87;21,19;37,44;41,31
2020-12-12T10:03:35Z;22,31;27,19;3,87;21,19;37,44;41,31
2020-12-12T10:03:40Z;22,31;27,19;3,88;21,19;37,56;41,44
2020-12-12T10:03:45Z;22,31;27,13;3,88;21,19;37,56;41,44
2020-12-12T10:03:50Z;22,31;27,13;3,69;21,19;37,75;41,44
2020-12-12T10:03:55Z;22,31;27,13;3,69;21,19;37,75;41,44
2020-12-12T10:04:00Z;22,31;27,13;3,50;21,19;37,81;41,31
2020-12-12T10:04:05Z;22,31;27,13;3,50;21,19;37,81;41,31
2020-12-12T10:04:10Z;22,31;27,13;2,87;21,19;37,94;40,81
2020-12-12T10:04:15Z;22,31;27,13;2,87;21,19;37,94;40,81
2020-12-12T10:04:20Z;22,31;27,13;2,62;21,19;37,94;40,56
2020-12-12T10:04:25Z;22,31;27,13;2,62;21,19;37,94;40,56
2020-12-12T10:04:30Z;22,31;27,13;2,06;21,19;37,94;40,00
2020-12-12T10:04:35Z;22,31;27,13;2,06;21,31;37,94;40,00
2020-12-12T10:04:40Z;22,31;27,13;1,87;21,31;37,88;39,75
2020-12-12T10:04:45Z;22,31;27,13;1,87;21,31;37,88;39,75
2020-12-12T10:04:50Z;22,31;27,13;1,56;21,31;37,75;39,31
2020-12-12T10:04:55Z;22,31;27,13;1,56;21,31;37,75;39,31
2020-12-12T10:05:00Z;22,31;27,13;1,43;21,31;37,69;39,12
2020-12-12T10:05:05Z;22,31;27,13;1,43;21,31;37,69;39,12
2020-12-12T10:05:10Z;22,31;27,13;1,19;21,31;37,50;38,69
2020-12-12T10:05:15Z;22,31;27,13;1,19;21,31;37,50;38,69
2020-12-12T10:05:20Z;22,31;27,13;1,06;21,31;37,50;38,56
2020-12-12T10:05:25Z;22,31;27,13;1,06;21,31;37,50;38,56
2020-12-12T10:05:30Z;22,31;27,13;1,07;21,31;37,31;38,38
2020-12-12T10:05:35Z;22,31;27,13;1,07;21,31;37,31;38,38
2020-12-12T10:05:40Z;22,31;27,13;1,44;21,31;37,25;38,69
2020-12-12T10:05:45Z;22,31;27,13;1,44;21,31;37,25;38,69
2020-12-12T10:05:50Z;22,31;27,13;1,56;21,31;37,25;38,81
2020-12-12T10:05:55Z;22,31;27,13;1,56;21,31;37,25;38,81
2020-12-12T10:06:00Z;22,31;27,13;1,88;21,31;37,31;39,19
2020-12-12T10:06:05Z;22,31;27,13;1,88;21,31;37,31;39,19
2020-12-12T10:06:10Z;22,31;27,13;2,00;21,31;37,31;39,31
2020-12-12T10:06:15Z;22,44;27,19;2,00;21,31;37,31;39,31
2020-12-12T10:06:20Z;22,44;27,19;2,07;21,31;37,31;39,38
2020-12-12T10:06:25Z;22,44;27,19;2,07;21,31;37,31;39,38
2020-12-12T10:06:30Z;22,44;27,19;2,07;21,31;37,31;39,38
2020-12-12T10:06:35Z;22,44;27,19;2,07;21,31;37,31;39,38
2020-12-12T10:06:40Z;22,44;27,19;1,94;21,31;37,31;39,25
2020-12-12T10:06:45Z;22,44;27,19;1,94;21,31;37,31;39,25
2020-12-12T10:06:50Z;22,44;27,19;1,81;21,31;37,25;39,06
2020-12-12T10:06:55Z;22,44;27,19;1,81;21,31;37,25;39,06
2020-12-12T10:07:00Z;22,44;27,19;1,75;21,31;37,19;38,94
2020-12-12T10:07:05Z;22,44;27,31;1,75;21,31;37,19;38,94
2020-12-12T10:07:10Z;22,44;27,31;1,57;21,31;37,12;38,69
2020-12-12T10:07:15Z;22,44;27,31;1,57;21,31;37,12;38,69
2020-12-12T10:07:20Z;22,44;27,31;1,38;21,31;37,06;38,44
2020-12-12T10:07:25Z;22,44;27,31;1,38;21,31;37,06;38,44
2020-12-12T10:07:30Z;22,44;27,31;1,00;21,31;36,88;37,88
2020-12-12T10:07:35Z;22,44;27,31;1,00;21,31;36,88;37,88
2020-12-12T10:07:40Z;22,44;27,31;0,81;21,31;36,81;37,62
2020-12-12T10:07:45Z;22,44;27,31;0,81;21,31;36,81;37,62
2020-12-12T10:07:50Z;22,44;27,31;0,69;21,31;36,56;37,25
2020-12-12T10:07:55Z;22,44;27,31;0,69;21,31;36,56;37,25
2020-12-12T10:08:00Z;22,44;27,31;0,68;21,31;36,44;37,12
2020-12-12T10:08:05Z;22,44;27,31;0,68;21,31;36,44;37,12
2020-12-12T10:08:10Z;22,44;27,31;0,69;21,31;36,25;36,94
2020-12-12T10:08:15Z;22,44;27,31;0,69;21,31;36,25;36,94
2020-12-12T10:08:20Z;22,44;27,31;1,00;21,31;36,06;37,06
2020-12-12T10:08:25Z;22,44;27,31;1,00;21,31;36,06;37,06
2020-12-12T10:08:30Z;22,44;27,31;1,13;21,31;36,06;37,19
2020-12-12T10:08:35Z;22,44;27,31;1,13;21,31;36,06;37,19
2020-12-12T10:08:40Z;22,44;27,31;1,56;21,31;36,06;37,62
2020-12-12T10:08:45Z;22,50;27,31;1,56;21,31;36,06;37,62
2020-12-12T10:08:50Z;22,50;27,31;1,82;21,31;36,06;37,88
2020-12-12T10:08:55Z;22,50;27,31;1,82;21,31;36,06;37,88
2020-12-12T10:09:00Z;22,50;27,31;2,12;21,31;36,19;38,31
2020-12-12T10:09:05Z;22,50;27,31;2,12;21,31;36,19;38,31
2020-12-12T10:09:10Z;22,50;27,31;2,25;21,31;36,25;38,50
2020-12-12T10:09:15Z;22,50;27,31;2,25;21,31;36,25;38,50
2020-12-12T10:09:20Z;22,50;27,31;2,50;21,31;36,38;38,88
2020-12-12T10:09:25Z;22,50;27,31;2,50;21,31;36,38;38,88
2020-12-12T10:09:30Z;22,50;27,31;2,69;21,31;36,50;39,19
2020-12-12T10:09:35Z;22,44;27,31;2,69;21,31;36,50;39,19
2020-12-12T10:09:40Z;22,44;27,31;2,69;21,31;36,62;39,31
2020-12-12T10:09:45Z;22,44;27,31;2,69;21,31;36,62;39,31
2020-12-12T10:09:50Z;22,44;27,31;2,93;21,31;36,69;39,62
2020-12-12T10:09:55Z;22,44;27,31;2,93;21,31;36,69;39,62
2020-12-12T10:10:00Z;22,44;27,31;2,94;21,31;36,81;39,75
2020-12-12T10:10:05Z;22,44;27,31;2,94;21,31;36,81;39,75
2020-12-12T10:10:10Z;22,44;27,31;3,06;21,31;37,00;40,06
2020-12-12T10:10:15Z;22,44;27,31;3,06;21,31;37,00;40,06
2020-12-12T10:10:20Z;22,44;27,31;3,06;21,31;37,06;40,12
2020-12-12T10:10:25Z;22,44;27,31;3,06;21,31;37,06;40,12
2020-12-12T10:10:30Z;22,44;27,31;3,13;21,31;37,25;40,38
2020-12-12T10:10:35Z;22,44;27,31;3,13;21,31;37,25;40,38
2020-12-12T10:10:40Z;22,44;27,31;3,31;21,31;37,38;40,69
2020-12-12T10:10:45Z;22,44;27,31;3,31;21,31;37,38;40,69
2020-12-12T10:10:50Z;22,44;27,31;3,31;21,31;37,50;40,81
2020-12-12T10:10:55Z;22,44;27,31;3,31;21,31;37,50;40,81
2020-12-12T10:11:00Z;22,44;27,31;3,26;21,31;37,62;40,88
2020-12-12T10:11:05Z;22,44;27,31;3,26;21,31;37,62;40,88
2020-12-12T10:11:10Z;22,44;27,31;3,13;21,31;37,75;40,88
2020-12-12T10:11:15Z;22,50;27,31;3,13;21,31;37,75;40,88
2020-12-12T10:11:20Z;22,50;27,31;2,75;21,31;37,81;40,56
2020-12-12T10:11:25Z;22,50;27,31;2,75;21,31;37,81;40,56
2020-12-12T10:11:30Z;22,50;27,31;2,56;21,31;37,88;40,44
2020-12-12T10:11:35Z;22,50;27,31;2,56;21,31;37,88;40,44
2020-12-12T10:11:40Z;22,50;27,19;2,31;21,31;37,81;40,12
2020-12-12T10:11:45Z;22,50;27,19;2,31;21,31;37,81;40,12
2020-12-12T10:11:50Z;22,50;27,19;2,19;21,31;37,81;40,00
2020-12-12T10:11:55Z;22,50;27,19;2,19;21,31;37,81;40,00
2020-12-12T10:12:00Z;22,50;27,19;1,94;21,31;37,81;39,75
2020-12-12T10:12:05Z;22,63;27,19;1,94;21,31;37,81;39,75
2020-12-12T10:12:10Z;22,63;27,19;1,81;21,31;37,81;39,62
2020-12-12T10:12:15Z;22,63;27,19;1,81;21,31;37,81;39,62
2020-12-12T10:12:20Z;22,63;27,19;1,75;21,31;37,69;39,44
2020-12-12T10:12:25Z;22,63;27,19;1,75;21,31;37,69;39,44
2020-12-12T10:12:30Z;22,63;27,31;1,69;21,31;37,69;39,38
2020-12-12T10:12:35Z;22,63;27,31;1,69;21,31;37,69;39,38
2020-12-12T10:12:40Z;22,63;27,31;1,57;21,31;37,62;39,19
2020-12-12T10:12:45Z;22,63;27,31;1,57;21,31;37,62;39,19
2020-12-12T10:12:50Z;22,63;27,31;1,56;21,31;37,56;39,12
2020-12-12T10:12:55Z;22,63;27,31;1,56;21,31;37,56;39,12
2020-12-12T10:13:00Z;22,63;27,31;1,50;21,31;37,50;39,00
2020-12-12T10:13:05Z;22,63;27,31;1,50;21,31;37,50;39,00
2020-12-12T10:13:10Z;22,63;27,31;1,50;21,31;37,44;38,94
2020-12-12T10:13:15Z;22,63;27,31;1,50;21,31;37,44;38,94
2020-12-12T10:13:20Z;22,63;27,44;1,50;21,31;37,38;38,88
2020-12-12T10:13:25Z;22,63;27,44;1,50;21,31;37,38;38,88
2020-12-12T10:13:30Z;22,63;27,44;1,68;21,31;37,38;39,06
2020-12-12T10:13:35Z;22,63;27,44;1,68;21,31;37,38;39,06
2020-12-12T10:13:40Z;22,63;27,44;1,81;21,31;37,38;39,19
2020-12-12T10:13:45Z;22,63;27,44;1,81;21,31;37,38;39,19
2020-12-12T10:13:50Z;22,63;27,44;1,94;21,31;37,44;39,38
2020-12-12T10:13:55Z;22,63;27,44;1,94;21,31;37,44;39,38
2020-12-12T10:14:00Z;22,63;27,44;2,00;21,31;37,44;39,44
2020-12-12T10:14:05Z;22,63;27,44;2,00;21,31;37,44;39,44
2020-12-12T10:14:10Z;22,63;27,44;1,94;21,31;37,50;39,44
2020-12-12T10:14:15Z;22,63;27,44;1,94;21,31;37,50;39,44
2020-12-12T10:14:20Z;22,63;27,44;1,88;21,31;37,50;39,38
2020-12-12T10:14:25Z;22,63;27,44;1,88;21,31;37,50;39,38
2020-12-12T10:14:30Z;22,63;27,44;1,81;21,31;37,44;39,25
2020-12-12T10:14:35Z;22,63;27,44;1,81;21,44;37,44;39,25
2020-12-12T10:14:40Z;22,63;27,44;1,68;21,44;37,44;39,12
2020-12-12T10:14:45Z;22,63;27,44;1,68;21,44;37,44;39,12
2020-12-12T10:14:50Z;22,63;27,44;1,68;21,44;37,38;39,06
2020-12-12T10:14:55Z;22,63;27,44;1,68;21,44;37,38;39,06
2020-12-12T10:15:00Z;22,69;27,44;1,63;21,44;37,31;38,94
2020-12-12T10:15:05Z;22,69;27,44;1,63;21,44;37,31;38,94
2020-12-12T10:15:10Z;22,69;27,44;1,50;21,44;37,25;38,75
2020-12-12T10:15:15Z;22,69;27,44;1,50;21,44;37,25;38,75
2020-12-12T10:15:20Z;22,69;27,44;1,26;21,44;37,12;38,38
2020-12-12T10:15:25Z;22,69;27,50;1,26;21,44;37,12;38,38
2020-12-12T10:15:30Z;22,69;27,50;1,12;21,44;37,00;38,12
2020-12-12T10:15:35Z;22,69;27,50;1,12;21,44;37,00;38,12
2020-12-12T10:15:40Z;22,69;27,50;0,69;21,44;36,81;37,50
2020-12-12T10:15:45Z;22,69;27,50;0,69;21,44;36,81;37,50
2020-12-12T10:15:50Z;22,69;27,50;0,56;21,44;36,69;37,25
2020-12-12T10:15:55Z;22,69;27,50;0,56;21,44;36,69;37,25
2020-12-12T10:16:00Z;22,69;27,50;0,43;21,44;36,38;36,81
2020-12-12T10:16:05Z;22,69;27,50;0,43;21,44;36,38;36,81
2020-12-12T10:16:10Z;22,69;27,50;0,38;21,44;36,12;36,50
2020-12-12T10:16:15Z;22,69;27,50;0,38;21,44;36,12;36,50
2020-12-12T10:16:20Z;22,69;27,50;0,38;21,44;36,00;36,38
2020-12-12T10:16:25Z;22,69;27,50;0,38;21,44;36,00;36,38
2020-12-12T10:16:30Z;22,69;27,50;0,44;21,44;35,75;36,19
2020-12-12T10:16:35Z;22,69;27,50;0,44;21,44;35,75;36,19
2020-12-12T10:16:40Z;22,69;27,50;0,50;21,44;35,69;36,19
2020-12-12T10:16:45Z;22,69;27,50;0,50;21,44;35,69;36,19
2020-12-12T10:16:50Z;22,69;27,50;0,94;21,44;35,50;36,44
2020-12-12T10:16:55Z;22,69;27,50;0,94;21,44;35,50;36,44
2020-12-12T10:17:00Z;22,69;27,50;1,00;21,44;35,50;36,50
2020-12-12T10:17:05Z;22,69;27,50;1,00;21,44;35,50;36,50
2020-12-12T10:17:10Z;22,69;27,50;1,31;21,44;35,50;36,81
2020-12-12T10:17:15Z;22,69;27,50;1,31;21,44;35,50;36,81
2020-12-12T10:17:20Z;22,69;27,50;1,69;21,44;35,50;37,19
2020-12-12T10:17:25Z;22,69;27,50;1,69;21,44;35,50;37,19
2020-12-12T10:17:30Z;22,63;27,50;1,82;21,44;35,56;37,38
2020-12-12T10:17:35Z;22,63;27,50;1,82;21,44;35,56;37,38
2020-12-12T10:17:40Z;22,63;27,50;2,07;21,44;35,62;37,69
2020-12-12T10:17:45Z;22,63;27,50;2,07;21,44;35,62;37,69
2020-12-12T10:17:50Z;22,63;27,50;2,12;21,44;35,69;37,81
2020-12-12T10:17:55Z;22,63;27,44;2,12;21,44;35,69;37,81
2020-12-12T10:18:00Z;22,63;27,44;2,31;21,44;35,81;38,12
2020-12-12T10:18:05Z;22,63;27,44;2,31;21,44;35,81;38,12
2020-12-12T10:18:10Z;22,63;27,44;2,37;21,44;35,88;38,25
2020-12-12T10:18:15Z;22,63;27,44;2,37;21,44;35,88;38,25
2020-12-12T10:18:20Z;22,63;27,44;2,56;21,44;36,00;38,56
2020-12-12T10:18:25Z;22,63;27,44;2,56;21,44;36,00;38,56
2020-12-12T10:18:30Z;22,63;27,44;2,63;21,44;36,06;38,69
2020-12-12T10:18:35Z;22,63;27,44;2,63;21,44;36,06;38,69
2020-12-12T10:18:40Z;22,63;27,44;3,00;21,44;36,25;39,25
2020-12-12T10:18:45Z;22,63;27,19;3,00;21,44;36,25;39,25
2020-12-12T10:18:50Z;22,63;27,19;3,50;21,44;36,56;40,06
2020-12-12T10:18:55Z;22,63;27,19;3,50;21,44;36,56;40,06
2020-12-12T10:19:00Z;22,63;27,19;3,94;21,44;36,56;40,50
2020-12-12T10:19:05Z;22,63;27,19;3,94;21,44;36,56;40,50
2020-12-12T10:19:10Z;22,63;27,19;4,25;21,44;37,00;41,25
2020-12-12T10:19:15Z;22,63;27,19;4,25;21,44;37,00;41,25
2020-12-12T10:19:20Z;22,63;27,19;4,44;21,44;37,12;41,56
2020-12-12T10:19:25Z;22,63;27,19;4,44;21,44;37,12;41,56
2020-12-12T10:19:30Z;22,63;27,19;4,56;21,44;37,44;42,00
2020-12-12T10:19:35Z;22,63;27,19;4,56;21,50;37,44;42,00
2020-12-12T10:19:40Z;22,63;27,19;4,56;21,50;37,56;42,12
2020-12-12T10:19:45Z;22,63;27,19;4,56;21,50;37,56;42,12
2020-12-12T10:19:50Z;22,63;27,19;4,19;21,50;37,81;42,00
2020-12-12T10:19:55Z;22,63;27,19;4,19;21,50;37,81;42,00
2020-12-12T10:20:00Z;22,63;27,19;3,56;21,50;38,00;41,56
2020-12-12T10:20:05Z;22,63;27,19;3,56;21,50;38,00;41,56
2020-12-12T10:20:10Z;22,63;27,19;3,25;21,50;38,06;41,31
2020-12-12T10:20:15Z;22,63;27,19;3,25;21,50;38,06;41,31
2020-12-12T10:20:20Z;22,63;27,19;2,63;21,50;38,12;40,75
2020-12-12T10:20:25Z;22,63;27,13;2,63;21,50;38,12;40,75
2020-12-12T10:20:30Z;22,63;27,13;2,32;21,50;38,12;40,44
2020-12-12T10:20:35Z;22,63;27,13;2,32;21,50;38,12;40,44
2020-12-12T10:20:40Z;22,63;27,13;1,88;21,50;38,06;39,94
2020-12-12T10:20:45Z;22,63;27,13;1,88;21,50;38,06;39,94
2020-12-12T10:20:50Z;22,63;27,13;1,75;21,50;38,00;39,75
2020-12-12T10:20:55Z;22,63;27,13;1,75;21,50;38,00;39,75
2020-12-12T10:21:00Z;22,63;27,13;1,37;21,50;37,94;39,31
2020-12-12T10:21:05Z;22,63;27,13;1,37;21,50;37,94;39,31
2020-12-12T10:21:10Z;22,63;27,13;1,19;21,50;37,81;39,00
