time;Ansaugtemperatur;Auslasstemperatur;Differenz;Raumtemperatur;Ruecklauf;Vorlauf
2020-12-12T10:43:40Z;22,94;27,63;1,87;21,63;38,44;40,31
2020-12-12T10:43:45Z;23,00;27,63;1,87;21,63;38,44;40,31
2020-12-12T10:43:50Z;23,00;27,63;1,75;21,63;38,44;40,19
2020-12-12T10:43:55Z;23,00;27,63;1,75;21,63;38,44;40,19
2020-12-12T10:44:00Z;23,00;27,63;1,81;21,63;38,38;40,19
2020-12-12T10:44:05Z;23,00;27,63;1,81;21,63;38,38;40,19
2020-12-12T10:44:10Z;23,00;27,63;2,00;21,63;38,38;40,38
2020-12-12T10:44:15Z;23,00;27,63;2,00;21,63;38,38;40,38
2020-12-12T10:44:20Z;23,00;27,63;2,06;21,63;38,44;40,50
2020-12-12T10:44:25Z;23,00;27,63;2,06;21,63;38,44;40,50
2020-12-12T10:44:30Z;23,00;27,63;2,12;21,63;38,50;40,62
2020-12-12T10:44:35Z;23,00;27,63;2,12;21,63;38,50;40,62
2020-12-12T10:44:40Z;23,00;27,63;2,12;21,63;38,50;40,62
2020-12-12T10:44:45Z;23,00;27,63;2,12;21,63;38,50;40,62
2020-12-12T10:44:50Z;23,00;27,63;2,06;21,63;38,56;40,62
2020-12-12T10:44:55Z;23,00;27,63;2,06;21,63;38,56;40,62
2020-12-12T10:45:00Z;23,00;27,81;2,00;21,69;38,50;40,50
2020-12-12T10:45:05Z;23,00;27,81;2,00;21,69;38,50;40,50
2020-12-12T10:45:10Z;23,00;27,81;1,81;21,69;38,50;40,31
2020-12-12T10:45:15Z;23,00;27,81;1,81;21,69;38,50;40,31
2020-12-12T10:45:20Z;23,00;27,81;1,69;21,69;38,50;40,19
2020-12-12T10:45:25Z;23,00;27,81;1,69;21,69;38,50;40,19
2020-12-12T10:45:30Z;23,00;27,81;1,56;21,69;38,38;39,94
2020-12-12T10:45:35Z;23,00;27,81;1,56;21,69;38,38;39,94
2020-12-12T10:45:40Z;23,00;27,81;1,44;21,69;38,25;39,69
2020-12-12T10:45:45Z;23,00;27,81;1,44;21,69;38,25;39,69
2020-12-12T10:45:50Z;23,00;27,81;1,37;21,69;38,19;39,56
2020-12-12T10:45:55Z;23,00;27,81;1,37;21,69;38,19;39,56
2020-12-12T10:46:00Z;23,00;27,81;1,25;21,69;38,06;39,31
2020-12-12T10:46:05Z;23,00;27,81;1,25;21,69;38,06;39,31
2020-12-12T10:46:10Z;23,00;27,81;1,19;21,69;38,00;39,19
2020-12-12T10:46:15Z;23,00;27,81;1,19;21,69;38,00;39,19
2020-12-12T10:46:20Z;23,00;27,81;1,00;21,69;37,81;38,81
2020-12-12T10:46:25Z;23,00;27,81;1,00;21,69;37,81;38,81
2020-12-12T10:46:30Z;23,00;27,81;0,81;21,69;37,75;38,56
2020-12-12T10:46:35Z;23,00;27,81;0,81;21,69;37,75;38,56
2020-12-12T10:46:40Z;23,00;27,81;0,44;21,69;37,50;37,94
2020-12-12T10:46:45Z;23,00;27,81;0,44;21,69;37,50;37,94
2020-12-12T10:46:50Z;23,00;27,81;0,31;21,69;37,31;37,62
2020-12-12T10:46:55Z;23,00;27,81;0,31;21,69;37,31;37,62
2020-12-12T10:47:00Z;23,00;27,81;0,12;21,69;36,94;37,06
2020-12-12T10:47:05Z;23,00;27,94;0,12;21,69;36,94;37,06
2020-12-12T10:47:10Z;23,00;27,94;0,13;21,69;36,75;36,88
2020-12-12T10:47:15Z;23,00;27,94;0,13;21,69;36,75;36,88
2020-12-12T10:47:20Z;23,00;27,94;0,18;21,69;36,44;36,62
2020-12-12T10:47:25Z;23,00;27,94;0,18;21,69;36,44;36,62
2020-12-12T10:47:30Z;23,00;27,94;0,25;21,69;36,25;36,50
2020-12-12T10:47:35Z;23,00;27,94;0,25;21,69;36,25;36,50
2020-12-12T10:47:40Z;23,00;27,94;0,50;21,69;36,06;36,56
2020-12-12T10:47:45Z;23,00;27,94;0,50;21,69;36,06;36,56
2020-12-12T10:47:50Z;23,00;27,94;0,88;21,69;36,00;36,88
2020-12-12T10:47:55Z;23,00;28,00;0,88;21,69;36,00;36,88
2020-12-12T10:48:00Z;23,00;28,00;1,06;21,69;36,00;37,06
2020-12-12T10:48:05Z;23,00;28,00;1,06;21,69;36,00;37,06
2020-12-12T10:48:10Z;23,00;28,00;1,56;21,69;36,06;37,62
2020-12-12T10:48:15Z;23,00;28,00;1,56;21,69;36,06;37,62
2020-12-12T10:48:20Z;23,00;28,00;1,82;21,69;36,06;37,88
2020-12-12T10:48:25Z;23,00;28,00;1,82;21,69;36,06;37,88
2020-12-12T10:48:30Z;23,00;28,00;2,00;21,69;36,19;38,19
2020-12-12T10:48:35Z;23,00;28,00;2,00;21,69;36,19;38,19
2020-12-12T10:48:40Z;23,00;28,00;2,13;21,69;36,25;38,38
2020-12-12T10:48:45Z;23,00;27,81;2,13;21,69;36,25;38,38
2020-12-12T10:48:50Z;23,00;27,81;2,37;21,69;36,38;38,75
2020-12-12T10:48:55Z;23,00;27,81;2,37;21,69;36,38;38,75
2020-12-12T10:49:00Z;23,00;27,81;2,31;21,69;36,44;38,75
2020-12-12T10:49:05Z;23,00;27,81;2,31;21,69;36,44;38,75
2020-12-12T10:49:10Z;23,00;27,81;2,57;21,69;36,62;39,19
2020-12-12T10:49:15Z;23,00;27,81;2,57;21,69;36,62;39,19
2020-12-12T10:49:20Z;23,00;27,81;2,56;21,69;36,75;39,31
2020-12-12T10:49:25Z;23,00;27,81;2,56;21,69;36,75;39,31
2020-12-12T10:49:30Z;23,00;27,81;2,88;21,69;36,81;39,69
2020-12-12T10:49:35Z;23,00;27,81;2,88;21,69;36,81;39,69
2020-12-12T10:49:40Z;23,00;27,81;2,94;21,69;37,00;39,94
2020-12-12T10:49:45Z;23,00;27,81;2,94;21,69;37,00;39,94
2020-12-12T10:49:50Z;23,00;27,81;2,94;21,69;37,12;40,06
2020-12-12T10:49:55Z;23,00;27,81;2,94;21,69;37,12;40,06
2020-12-12T10:50:00Z;22,94;27,81;3,00;21,69;37,25;40,25
2020-12-12T10:50:05Z;22,94;27,81;3,00;21,69;37,25;40,25
2020-12-12T10:50:10Z;22,94;27,81;2,94;21,69;37,31;40,25
2020-12-12T10:50:15Z;22,94;27,81;2,94;21,69;37,31;40,25
2020-12-12T10:50:20Z;22,94;27,81;2,94;21,69;37,44;40,38
2020-12-12T10:50:25Z;22,94;27,69;2,94;21,69;37,44;40,38
2020-12-12T10:50:30Z;22,94;27,69;3,00;21,69;37,44;40,44
2020-12-12T10:50:35Z;22,94;27,69;3,00;21,69;37,44;40,44
2020-12-12T10:50:40Z;22,94;27,69;2,82;21,69;37,56;40,38
2020-12-12T10:50:45Z;22,94;27,69;2,82;21,69;37,56;40,38
2020-12-12T10:50:50Z;22,94;27,69;2,69;21,69;37,62;40,31
2020-12-12T10:50:55Z;22,94;27,69;2,69;21,69;37,62;40,31
2020-12-12T10:51:00Z;22,94;27,69;2,56;21,69;37,69;40,25
2020-12-12T10:51:05Z;22,94;27,69;2,56;21,69;37,69;40,25
2020-12-12T10:51:10Z;22,94;27,69;2,37;21,69;37,69;40,06
2020-12-12T10:51:15Z;22,94;27,69;2,37;21,69;37,69;40,06
2020-12-12T10:51:20Z;22,94;27,69;2,31;21,69;37,69;40,00
2020-12-12T10:51:25Z;22,94;27,69;2,31;21,69;37,69;40,00
2020-12-12T10:51:30Z;22,94;27,69;2,25;21,69;37,69;39,94
2020-12-12T10:51:35Z;22,94;27,69;2,25;21,69;37,69;39,94
2020-12-12T10:51:40Z;22,94;27,69;2,00;21,69;37,69;39,69
2020-12-12T10:51:45Z;22,94;27,69;2,00;21,69;37,69;39,69
2020-12-12T10:51:50Z;22,94;27,69;1,81;21,69;37,69;39,50
2020-12-12T10:51:55Z;22,94;27,69;1,81;21,69;37,69;39,50
2020-12-12T10:52:00Z;22,94;27,69;1,76;21,69;37,62;39,38
2020-12-12T10:52:05Z;22,94;27,69;1,76;21,69;37,62;39,38
2020-12-12T10:52:10Z;22,94;27,69;1,69;21,69;37,62;39,31
2020-12-12T10:52:15Z;22,94;27,69;1,69;21,69;37,62;39,31
2020-12-12T10:52:20Z;22,94;27,69;1,82;21,69;37,62;39,44
2020-12-12T10:52:25Z;22,94;27,69;1,82;21,69;37,62;39,44
2020-12-12T10:52:30Z;22,94;27,69;1,93;21,69;37,69;39,62
2020-12-12T10:52:35Z;22,94;27,69;1,93;21,69;37,69;39,62
2020-12-12T10:52:40Z;22,94;27,69;2,12;21,69;37,69;39,81
2020-12-12T10:52:45Z;22,94;27,69;2,12;21,69;37,69;39,81
2020-12-12T10:52:50Z;22,94;27,69;2,06;21,69;37,75;39,81
2020-12-12T10:52:55Z;23,00;27,69;2,06;21,69;37,75;39,81
2020-12-12T10:53:00Z;23,00;27,69;2,07;21,69;37,81;39,88
2020-12-12T10:53:05Z;23,00;27,69;2,07;21,69;37,81;39,88
2020-12-12T10:53:10Z;23,00;27,69;2,00;21,69;37,81;39,81
2020-12-12T10:53:15Z;23,00;27,69;2,00;21,69;37,81;39,81
2020-12-12T10:53:20Z;23,00;27,69;1,94;21,69;37,81;39,75
2020-12-12T10:53:25Z;23,00;27,69;1,94;21,69;37,81;39,75
2020-12-12T10:53:30Z;23,00;27,69;1,88;21,69;37,81;39,69
2020-12-12T10:53:35Z;23,00;27,69;1,88;21,69;37,81;39,69
2020-12-12T10:53:40Z;23,00;27,69;1,69;21,69;37,75;39,44
2020-12-12T10:53:45Z;22,94;27,81;1,69;21,69;37,75;39,44
2020-12-12T10:53:50Z;22,94;27,81;1,75;21,69;37,69;39,44
2020-12-12T10:53:55Z;22,94;27,81;1,75;21,69;37,69;39,44
2020-12-12T10:54:00Z;22,94;27,81;1,37;21,69;37,69;39,06
2020-12-12T10:54:05Z;22,94;27,81;1,37;21,69;37,69;39,06
2020-12-12T10:54:10Z;22,94;27,81;1,12;21,69;37,50;38,62
2020-12-12T10:54:15Z;22,94;27,81;1,12;21,69;37,50;38,62
2020-12-12T10:54:20Z;22,94;27,81;0,93;21,69;37,38;38,31
2020-12-12T10:54:25Z;22,94;27,81;0,93;21,69;37,38;38,31
2020-12-12T10:54:30Z;22,94;27,81;0,57;21,69;37,12;37,69
2020-12-12T10:54:35Z;22,94;27,81;0,57;21,69;37,12;37,69
2020-12-12T10:54:40Z;22,94;27,81;0,50;21,69;37,00;37,50
2020-12-12T10:54:45Z;22,94;27,81;0,50;21,69;37,00;37,50
2020-12-12T10:54:50Z;22,94;27,81;0,43;21,69;36,69;37,12
2020-12-12T10:54:55Z;22,94;27,81;0,43;21,69;36,69;37,12
2020-12-12T10:55:00Z;22,94;27,81;0,44;21,81;36,56;37,00
2020-12-12T10:55:05Z;22,94;27,81;0,44;21,81;36,56;37,00
2020-12-12T10:55:10Z;22,94;27,81;0,50;21,81;36,38;36,88
2020-12-12T10:55:15Z;22,94;27,81;0,50;21,81;36,38;36,88
2020-12-12T10:55:20Z;22,94;27,81;0,63;21,81;36,25;36,88
2020-12-12T10:55:25Z;22,94;27,81;0,63;21,81;36,25;36,88
2020-12-12T10:55:30Z;22,94;27,81;0,76;21,81;36,12;36,88
2020-12-12T10:55:35Z;22,94;27,81;0,76;21,81;36,12;36,88
2020-12-12T10:55:40Z;22,94;27,81;1,00;21,81;36,00;37,00
2020-12-12T10:55:45Z;22,94;27,81;1,00;21,81;36,00;37,00
2020-12-12T10:55:50Z;22,94;27,81;1,06;21,81;36,00;37,06
2020-12-12T10:55:55Z;22,94;27,81;1,06;21,81;36,00;37,06
2020-12-12T10:56:00Z;22,94;27,81;1,12;21,81;36,00;37,12
2020-12-12T10:56:05Z;22,94;27,81;1,12;21,81;36,00;37,12
2020-12-12T10:56:10Z;22,94;27,81;1,44;21,81;35,94;37,38
2020-12-12T10:56:15Z;23,00;27,81;1,44;21,81;35,94;37,38
2020-12-12T10:56:20Z;23,00;27,81;1,94;21,81;36,06;38,00
2020-12-12T10:56:25Z;23,00;27,81;1,94;21,81;36,06;38,00
2020-12-12T10:56:30Z;23,00;27,81;2,19;21,81;36,19;38,38
2020-12-12T10:56:35Z;23,00;27,81;2,19;21,81;36,19;38,38
2020-12-12T10:56:40Z;23,00;27,69;2,81;21,81;36,38;39,19
2020-12-12T10:56:45Z;23,00;27,69;2,81;21,81;36,38;39,19
2020-12-12T10:56:50Z;23,00;27,69;3,26;21,81;36,62;39,88
2020-12-12T10:56:55Z;23,00;27,69;3,26;21,81;36,62;39,88
2020-12-12T10:57:00Z;23,00;27,69;3,37;21,81;36,75;40,12
2020-12-12T10:57:05Z;23,00;27,69;3,37;21,81;36,75;40,12
2020-12-12T10:57:10Z;23,00;27,69;3,63;21,81;37,06;40,69
2020-12-12T10:57:15Z;23,00;27,69;3,63;21,81;37,06;40,69
2020-12-12T10:57:20Z;23,00;27,69;3,69;21,81;37,12;40,81
2020-12-12T10:57:25Z;23,00;27,69;3,69;21,81;37,12;40,81
2020-12-12T10:57:30Z;23,00;27,63;3,75;21,81;37,44;41,19
2020-12-12T10:57:35Z;23,00;27,63;3,75;21,81;37,44;41,19
2020-12-12T10:57:40Z;23,00;27,63;3,82;21,81;37,56;41,38
2020-12-12T10:57:45Z;23,00;27,63;3,82;21,81;37,56;41,38
2020-12-12T10:57:50Z;23,00;27,63;3,63;21,81;37,81;41,44
2020-12-12T10:57:55Z;22,94;27,63;3,63;21,81;37,81;41,44
2020-12-12T10:58:00Z;22,94;27,63;3,50;21,81;37,88;41,38
2020-12-12T10:58:05Z;22,94;27,63;3,50;21,81;37,88;41,38
2020-12-12T10:58:10Z;22,94;27,63;3,06;21,81;38,06;41,12
2020-12-12T10:58:15Z;22,94;27,63;3,06;21,81;38,06;41,12
2020-12-12T10:58:20Z;22,94;27,63;2,50;21,81;38,12;40,62
2020-12-12T10:58:25Z;22,94;27,63;2,50;21,81;38,12;40,62
2020-12-12T10:58:30Z;22,94;27,63;2,32;21,81;38,12;40,44
2020-12-12T10:58:35Z;22,94;27,63;2,32;21,81;38,12;40,44
2020-12-12T10:58:40Z;22,94;27,63;2,06;21,81;38,06;40,12
2020-12-12T10:58:45Z;23,00;27,63;2,06;21,81;38,06;40,12
2020-12-12T10:58:50Z;23,00;27,63;1,94;21,81;38,06;40,00
2020-12-12T10:58:55Z;23,00;27,63;1,94;21,81;38,06;40,00
2020-12-12T10:59:00Z;23,00;27,63;1,75;21,81;38,00;39,75
2020-12-12T10:59:05Z;23,00;27,63;1,75;21,81;38,00;39,75
2020-12-12T10:59:10Z;23,00;27,63;1,62;21,81;37,94;39,56
2020-12-12T10:59:15Z;23,00;27,63;1,62;21,81;37,94;39,56
2020-12-12T10:59:20Z;23,00;27,63;1,37;21,81;37,88;39,25
2020-12-12T10:59:25Z;23,00;27,63;1,37;21,81;37,88;39,25
2020-12-12T10:59:30Z;23,00;27,63;1,31;21,81;37,81;39,12
2020-12-12T10:59:35Z;23,00;27,63;1,31;21,81;37,81;39,12
2020-12-12T10:59:40Z;23,00;27,63;1,25;21,81;37,69;38,94
2020-12-12T10:59:45Z;23,00;27,63;1,25;21,81;37,69;38,94
2020-12-12T10:59:50Z;23,00;27,63;1,25;21,81;37,56;38,81
2020-12-12T10:59:55Z;23,00;27,63;1,25;21,81;37,56;38,81
2020-12-12T11:00:00Z;23,00;27,81;1,31;21,81;37,50;38,81
2020-12-12T11:00:05Z;23,00;27,81;1,31;21,81;37,50;38,81
2020-12-12T11:00:10Z;23,00;27,81;1,50;21,81;37,44;38,94
2020-12-12T11:00:15Z;23,00;27,81;1,50;21,81;37,44;38,94
2020-12-12T11:00:20Z;23,00;27,81;1,62;21,81;37,44;39,06
2020-12-12T11:00:25Z;23,00;27,81;1,62;21,81;37,44;39,06
2020-12-12T11:00:30Z;23,00;27,81;1,68;21,81;37,44;39,12
2020-12-12T11:00:35Z;23,00;27,81;1,68;21,81;37,44;39,12
2020-12-12T11:00:40Z;23,00;27,81;1,75;21,81;37,50;39,25
2020-12-12T11:00:45Z;23,00;27,81;1,75;21,81;37,50;39,25
2020-12-12T11:00:50Z;23,00;27,81;1,69;21,81;37,56;39,25
2020-12-12T11:00:55Z;23,00;27,81;1,69;21,81;37,56;39,25
2020-12-12T11:01:00Z;23,00;27,81;1,69;21,81;37,50;39,19
2020-12-12T11:01:05Z;23,00;27,81;1,69;21,81;37,50;39,19
2020-12-12T11:01:10Z;23,00;27,81;1,62;21,81;37,50;39,12
2020-12-12T11:01:15Z;23,00;27,81;1,62;21,81;37,50;39,12
2020-12-12T11:01:20Z;23,00;27,81;1,56;21,81;37,44;39,00
2020-12-12T11:01:25Z;23,00;27,81;1,56;21,81;37,44;39,00
2020-12-12T11:01:30Z;23,00;27,81;1,56;21,81;37,44;39,00
2020-12-12T11:01:35Z;23,00;27,81;1,56;21,81;37,44;39,00
2020-12-12T11:01:40Z;23,13;27,81;2,19;21,81;37,50;39,69
2020-12-12T11:01:45Z;23,13;27,81;2,19;21,81;37,50;39,69
2020-12-12T11:01:50Z;23,13;27,81;2,44;21,81;37,56;40,00
2020-12-12T11:01:55Z;23,13;27,81;2,44;21,81;37,56;40,00
2020-12-12T11:02:00Z;23,13;27,81;2,69;21,81;37,81;40,50
2020-12-12T11:02:05Z;23,13;27,81;2,69;21,81;37,81;40,50
2020-12-12T11:02:10Z;23,13;27,81;2,81;21,81;37,81;40,62
2020-12-12T11:02:15Z;23,13;27,81;2,81;21,81;37,81;40,62
2020-12-12T11:02:20Z;23,13;27,81;2,44;21,81;38,00;40,44
2020-12-12T11:02:25Z;23,13;27,81;2,44;21,81;38,00;40,44
2020-12-12T11:02:30Z;23,19;27,81;2,12;21,81;38,00;40,12
2020-12-12T11:02:35Z;23,19;27,81;2,12;21,81;38,00;40,12
2020-12-12T11:02:40Z;23,19;27,81;1,56;21,81;38,00;39,56
2020-12-12T11:02:45Z;23,19;27,81;1,56;21,81;38,00;39,56
2020-12-12T11:02:50Z;23,19;27,81;0,50;21,81;37,75;38,25
2020-12-12T11:02:55Z;23,19;28,13;0,50;21,81;37,75;38,25
2020-12-12T11:03:00Z;23,19;28,13;0,13;21,81;37,56;37,69
2020-12-12T11:03:05Z;23,19;28,13;0,13;21,81;37,56;37,69
2020-12-12T11:03:10Z;23,19;28,13;-0,06;21,81;37,06;37,00
2020-12-12T11:03:15Z;23,19;28,13;-0,06;21,81;37,06;37,00
2020-12-12T11:03:20Z;23,19;28,13;0,06;21,81;36,88;36,94
2020-12-12T11:03:25Z;23,19;28,13;0,06;21,81;36,88;36,94
2020-12-12T11:03:30Z;23,19;28,13;0,19;21,81;36,50;36,69
2020-12-12T11:03:35Z;23,19;28,13;0,19;21,81;36,50;36,69
2020-12-12T11:03:40Z;23,19;28,13;0,25;21,81;36,31;36,56
2020-12-12T11:03:45Z;23,19;28,13;0,25;21,81;36,31;36,56
2020-12-12T11:03:50Z;23,19;28,13;0,32;21,81;36,12;36,44
2020-12-12T11:03:55Z;23,19;28,13;0,32;21,81;36,12;36,44
2020-12-12T11:04:00Z;23,19;28,13;0,44;21,81;36,00;36,44
2020-12-12T11:04:05Z;23,19;28,13;0,44;21,81;36,00;36,44
2020-12-12T11:04:10Z;23,31;28,13;0,68;21,81;35,88;36,56
2020-12-12T11:04:15Z;23,31;28,13;0,68;21,81;35,88;36,56
2020-12-12T11:04:20Z;23,31;28,13;0,87;21,81;35,88;36,75
2020-12-12T11:04:25Z;23,31;28,13;0,87;21,81;35,88;36,75
2020-12-12T11:04:30Z;23,31;28,13;1,25;21,81;35,94;37,19
2020-12-12T11:04:35Z;23,31;28,44;1,25;21,81;35,94;37,19
2020-12-12T11:04:40Z;23,31;28,44;1,44;21,81;35,94;37,38
2020-12-12T11:04:45Z;23,31;28,44;1,44;21,81;35,94;37,38
2020-12-12T11:04:50Z;23,31;28,44;1,69;21,81;36,12;37,81
2020-12-12T11:04:55Z;23,31;28,44;1,69;21,81;36,12;37,81
2020-12-12T11:05:00Z;23,31;28,44;2,00;21,81;36,25;38,25
2020-12-12T11:05:05Z;23,31;28,44;2,00;21,81;36,25;38,25
2020-12-12T11:05:10Z;23,31;28,44;2,31;21,81;36,25;38,56
2020-12-12T11:05:15Z;23,31;28,44;2,31;21,81;36,25;38,56
2020-12-12T11:05:20Z;23,31;28,44;2,75;21,81;36,56;39,31
2020-12-12T11:05:25Z;23,31;28,81;2,75;21,81;36,56;39,31
2020-12-12T11:05:30Z;23,31;28,81;3,06;21,81;36,75;39,81
2020-12-12T11:05:35Z;23,31;28,81;3,06;21,81;36,75;39,81
2020-12-12T11:05:40Z;23,31;28,81;3,56;21,81;37,06;40,62
2020-12-12T11:05:45Z;23,31;28,81;3,56;21,81;37,06;40,62
2020-12-12T11:05:50Z;23,31;28,81;3,81;21,81;37,25;41,06
2020-12-12T11:05:55Z;23,31;28,81;3,81;21,81;37,25;41,06
2020-12-12T11:06:00Z;23,31;28,81;4,07;21,81;37,62;41,69
